"","sum","Year"
"Thawed_N_233",62.1646349221048,2082
"Thawed_N_234",62.695251137128,2083
"Thawed_N_235",62.8447740958285,2084
"Thawed_N_236",63.6276961909655,2085
"Thawed_N_237",63.9365655862565,2086
"Thawed_N_238",63.8293877695397,2087
"Thawed_N_239",64.4682965970915,2088
"Thawed_N_240",64.8744258689508,2089
"Thawed_N_241",65.2771486985995,2090
"Thawed_N_242",65.515799061761,2091
"Thawed_N_243",65.7901042526685,2092
"Thawed_N_244",65.5808879098875,2093
"Thawed_N_245",65.74537269099,2094
"Thawed_N_246",66.204700234067,2095
"Thawed_N_247",66.320978162053,2096
"Thawed_N_248",66.9391516335935,2097
"Thawed_N_249",66.9830355645755,2098
"Thawed_N_250",67.422472497969,2099
"Thawed_N_251",67.367900184283,2100
