"","sum","Year"
"lyr69",1.31333820936045,1918
"lyr70",1.31442289473149,1919
"lyr71",1.25809819848743,1920
"lyr72",1.23299328692304,1921
"lyr73",1.27434168073283,1922
"lyr74",1.32919091266435,1923
"lyr75",1.30336357830508,1924
"lyr76",1.33897270521655,1925
"lyr77",1.30787922329621,1926
"lyr78",1.31470996007925,1927
"lyr79",1.36533100728442,1928
"lyr80",1.35301575065511,1929
"lyr81",1.32424827626457,1930
"lyr82",1.30502573324948,1931
"lyr83",1.32651253907111,1932
"lyr84",1.28859810699371,1933
"lyr85",1.31746336236975,1934
"lyr86",1.26107714290473,1935
"lyr87",1.28137738315487,1936
"lyr88",1.36265810148541,1937
"lyr89",1.33865202069967,1938
"lyr90",1.38580730483134,1939
"lyr91",1.40428659484178,1940
"lyr92",1.34407266330615,1941
"lyr93",1.33062786147255,1942
"lyr94",1.33141756636255,1943
"lyr95",1.31857833777996,1944
"lyr96",1.39289257194544,1945
"lyr97",1.40676575148114,1946
"lyr98",1.38724290771979,1947
"lyr99",1.39619086049258,1948
"lyr100",1.38823814544329,1949
"lyr101",1.36978403157395,1950
"lyr102",1.34971389698881,1951
"lyr103",1.35842286986538,1952
"lyr104",1.41283829918062,1953
"lyr105",1.40132667518141,1954
"lyr106",1.38992279789012,1955
"lyr107",1.39600610302002,1956
"lyr108",1.43109338849909,1957
"lyr109",1.35219986387937,1958
"lyr110",1.36145448931397,1959
"lyr111",1.35631066968854,1960
"lyr112",1.40466583218503,1961
"lyr113",1.37894374836154,1962
"lyr114",1.4408249000734,1963
"lyr115",1.31180380940158,1964
"lyr116",1.35443788752609,1965
"lyr117",1.31230871511644,1966
"lyr118",1.26188469791258,1967
"lyr119",1.29610241006338,1968
"lyr120",1.32973765586112,1969
"lyr121",1.35042347053103,1970
"lyr122",1.29817396975353,1971
"lyr123",1.27863680827558,1972
"lyr124",1.35843981631986,1973
"lyr125",1.27327793862457,1974
"lyr126",1.32325627120713,1975
"lyr127",1.3502623399829,1976
"lyr128",1.41445490737064,1977
"lyr129",1.39726719572308,1978
"lyr130",1.3811347936229,1979
"lyr131",1.38285527295715,1980
"lyr132",1.36543319329335,1981
"lyr133",1.33902682947358,1982
"lyr134",1.34930731719384,1983
"lyr135",1.3396919782426,1984
"lyr136",1.4038750077568,1985
"lyr137",1.44084326815767,1986
"lyr138",1.41338741472623,1987
"lyr139",1.39342366539565,1988
"lyr140",1.42436920561736,1989
"lyr141",1.40924393703198,1990
"lyr142",1.42762731335104,1991
"lyr143",1.41819183976888,1992
"lyr144",1.45713583165118,1993
"lyr145",1.41468998492339,1994
"lyr146",1.42882403970748,1995
"lyr147",1.5606127263872,1996
"lyr148",1.53465407081073,1997
"lyr149",1.53682316586753,1998
"lyr150",1.53523381332424,1999
"lyr151",1.61753987995477,2000
"lyr152",1.6068878444046,2001
"lyr153",1.66555373098744,2002
"lyr154",1.646458067266,2003
"lyr155",1.708455868483,2004
"lyr156",1.7177936556074,2005
"lyr157",1.81329132141979,2006
"lyr158",1.84937116039554,2007
"lyr159",1.88691026050297,2008
"lyr160",1.8866233800061,2009
"lyr161",1.9227344044192,2010
"lyr162",1.9375615087631,2011
"lyr163",1.92087483767154,2012
"lyr164",1.92177433710579,2013
"lyr165",2.02562254403292,2014
"lyr166",1.96395995379094,2015
"lyr167",1.94192864245043,2016
"lyr168",2.04075584331861,2017
"lyr169",2.08462427679,2018
"lyr170",2.05824114872957,2019
"lyr171",2.16472727559698,2020
"lyr172",2.18297843767762,2021
"lyr173",2.17891781085204,2022
"lyr174",2.2107554015798,2023
"lyr175",2.34016191918948,2024
"lyr176",2.30761098274772,2025
"lyr177",2.32013492159504,2026
"lyr178",2.35385273500743,2027
"lyr179",2.44774953965429,2028
"lyr180",2.51225244716073,2029
"lyr181",2.57165761873941,2030
"lyr182",2.56831985053382,2031
"lyr183",2.56663353482069,2032
"lyr184",2.62334509719419,2033
"lyr185",2.62003892712513,2034
"lyr186",2.71671760611434,2035
"lyr187",2.69050045889896,2036
"lyr188",2.7560985432523,2037
"lyr189",2.80145457577193,2038
"lyr190",2.83743855688212,2039
"lyr191",2.85235764582113,2040
"lyr192",2.85730597703536,2041
"lyr193",2.87357660118756,2042
"lyr194",2.92096902936409,2043
"lyr195",2.94450385292555,2044
"lyr196",2.98170469365384,2045
"lyr197",3.01035776261723,2046
"lyr198",3.01125342002613,2047
"lyr199",3.08718034477713,2048
"lyr200",3.09548223486649,2049
"lyr201",3.1353682417986,2050
"lyr202",3.20278548645612,2051
"lyr203",3.169626188855,2052
"lyr204",3.19609840290413,2053
"lyr205",3.18636577138167,2054
"lyr206",3.28682800853836,2055
"lyr207",3.30571138936073,2056
"lyr208",3.29713015344913,2057
"lyr209",3.34472338667668,2058
"lyr210",3.37298286201814,2059
"lyr211",3.36914829256609,2060
"lyr212",3.41876101857819,2061
"lyr213",3.4696388771207,2062
"lyr214",3.48561626423486,2063
"lyr215",3.46558004940443,2064
"lyr216",3.50901664962534,2065
"lyr217",3.5847785179077,2066
"lyr218",3.60616391886537,2067
"lyr219",3.62927182610664,2068
"lyr220",3.64176620453655,2069
"lyr221",3.68753996703213,2070
"lyr222",3.69252125574598,2071
"lyr223",3.73324725628407,2072
"lyr224",3.78273836361687,2073
"lyr225",3.7839608378446,2074
"lyr226",3.80900939110862,2075
"lyr227",3.8441985725275,2076
"lyr228",3.87010604149316,2077
"lyr229",3.85248373714358,2078
"lyr230",3.89734339028988,2079
"lyr231",3.93040703774446,2080
"lyr232",3.90737083914043,2081
"lyr233",3.9553945124784,2082
"lyr234",3.99019545695719,2083
"lyr235",3.98626798190266,2084
"lyr236",4.0211757287589,2085
"lyr237",4.02126928987727,2086
"lyr238",4.00911435645999,2087
"lyr239",4.04668159198522,2088
"lyr240",4.05991001077773,2089
"lyr241",4.08861396808459,2090
"lyr242",4.07362445905139,2091
"lyr243",4.09326885884838,2092
"lyr244",4.07633030866985,2093
"lyr245",4.0891914809299,2094
"lyr246",4.11119830499057,2095
"lyr247",4.10605566171804,2096
"lyr248",4.12698147453956,2097
"lyr249",4.14338322563813,2098
"lyr250",4.15428971739135,2099
"lyr251",4.15856300162615,2100
