"","sum"
"lyr1",0.416329742935001
"lyr2",0.412837273954755
"lyr3",0.428074112185698
"lyr4",0.470504645181334
"lyr5",0.43543960154793
"lyr6",0.433287816239687
"lyr7",0.450029288152883
"lyr8",0.474106257145806
"lyr9",0.470497182357673
"lyr10",0.423156047209471
"lyr11",0.449963884754736
"lyr12",0.407088742678547
"lyr13",0.437639703096494
"lyr14",0.430538273066004
"lyr15",0.453575736728773
"lyr16",0.448917438971747
"lyr17",0.444930343053698
"lyr18",0.458566518499563
"lyr19",0.436227199497108
"lyr20",0.399451753629934
"lyr21",0.425671243706711
"lyr22",0.431061558357105
"lyr23",0.446023027096715
"lyr24",0.435263110160698
"lyr25",0.437872486024091
"lyr26",0.467874008322813
"lyr27",0.444471300779662
"lyr28",0.476737604480177
"lyr29",0.474430703240104
"lyr30",0.480782944896467
"lyr31",0.469785218796442
"lyr32",0.46323654138141
"lyr33",0.471171157738867
"lyr34",0.465761434957806
"lyr35",0.461027527838219
"lyr36",0.451244496160714
"lyr37",0.477572284821767
"lyr38",0.450488536334492
"lyr39",0.459935572648624
"lyr40",0.473410805756142
"lyr41",0.476913020198532
"lyr42",0.43174923276486
"lyr43",0.475208204593342
"lyr44",0.462461915305975
"lyr45",0.511317448659729
"lyr46",0.455643568669905
"lyr47",0.481696741281379
"lyr48",0.483045395121533
"lyr49",0.488975938209051
"lyr50",0.504822935440477
"lyr51",0.513975584063077
"lyr52",0.502293341733623
"lyr53",0.489498379997279
"lyr54",0.476391088596301
"lyr55",0.474716042811164
"lyr56",0.489250220760213
"lyr57",0.488686745559055
"lyr58",0.470529074423206
"lyr59",0.480651835379638
"lyr60",0.503765481478209
"lyr61",0.483684005977776
"lyr62",0.477252726258619
"lyr63",0.469702825037499
"lyr64",0.466840096485335
"lyr65",0.444543452956614
"lyr66",0.480460184152437
"lyr67",0.461786079842962
"lyr68",0.441074674350806
"lyr69",0.465608411678905
"lyr70",0.457686957902118
"lyr71",0.443319034461071
"lyr72",0.455508751651851
