"","sum"
"lyr1",0.403027862560669
"lyr2",0.404212107625923
"lyr3",0.389588547553903
"lyr4",0.430502425935782
"lyr5",0.476019618622909
"lyr6",0.420877789493733
"lyr7",0.501269424385888
"lyr8",0.503422298225344
"lyr9",0.513969588021159
"lyr10",0.440253469495991
"lyr11",0.490574871958722
"lyr12",0.470357150819734
"lyr13",0.47480865794095
"lyr14",0.42477429592852
"lyr15",0.468852146319793
"lyr16",0.464619053301736
"lyr17",0.460079957076406
"lyr18",0.474824955232398
"lyr19",0.413330616508388
"lyr20",0.432578514268661
"lyr21",0.470899582195466
"lyr22",0.438138461538082
"lyr23",0.448504887852157
"lyr24",0.482132527564652
"lyr25",0.447961823052228
"lyr26",0.487123579718179
"lyr27",0.502561703194162
"lyr28",0.532219895177711
"lyr29",0.540288865441634
"lyr30",0.501772587627625
"lyr31",0.482390678797128
"lyr32",0.547290119444721
"lyr33",0.485353301748895
"lyr34",0.527846256158373
"lyr35",0.492011937176898
"lyr36",0.475226910143929
"lyr37",0.531502813247276
"lyr38",0.458242800132072
"lyr39",0.485856099846619
"lyr40",0.5089332102546
"lyr41",0.505592703074672
"lyr42",0.449942877627546
"lyr43",0.512471963975681
"lyr44",0.522648818863875
"lyr45",0.526579830118827
"lyr46",0.490024425422912
"lyr47",0.54733304933334
"lyr48",0.516499679385828
"lyr49",0.526797490286424
"lyr50",0.527685118988735
"lyr51",0.55877782692724
"lyr52",0.535418948423254
"lyr53",0.55509865273106
"lyr54",0.4495535008337
"lyr55",0.481251927679483
"lyr56",0.525392914268567
"lyr57",0.511804000487445
"lyr58",0.496921027237283
"lyr59",0.512360768953997
"lyr60",0.51027009507759
"lyr61",0.509434173232574
"lyr62",0.503882216551125
"lyr63",0.509346060404815
"lyr64",0.500357780158822
"lyr65",0.472151851247454
"lyr66",0.492720264318914
"lyr67",0.455612688530189
"lyr68",0.423567971053296
"lyr69",0.487612068703106
"lyr70",0.505483745282864
"lyr71",0.467116297773604
"lyr72",0.481138817701796
"lyr73",0.492825184730056
"lyr74",0.533118822229702
"lyr75",0.522499548041767
"lyr76",0.548403343911489
"lyr77",0.490894502248251
"lyr78",0.529514697115058
"lyr79",0.558606169522667
"lyr80",0.533664775750583
"lyr81",0.533185630687194
"lyr82",0.527204649482813
"lyr83",0.542381062855137
"lyr84",0.492561723505299
"lyr85",0.498939713243406
"lyr86",0.485511823250059
"lyr87",0.480817880135337
"lyr88",0.51753485393463
"lyr89",0.520077015282526
"lyr90",0.548985978546846
"lyr91",0.582665433787411
"lyr92",0.518212774954878
"lyr93",0.537798545329523
"lyr94",0.536357239508127
"lyr95",0.519517998077295
"lyr96",0.577977541298021
"lyr97",0.573990376408954
"lyr98",0.539552736783168
"lyr99",0.577801928825889
"lyr100",0.566071224980252
"lyr101",0.516577332875428
"lyr102",0.540054584094148
"lyr103",0.546312500298406
"lyr104",0.564178600607085
"lyr105",0.556324483704615
"lyr106",0.570431756743709
"lyr107",0.573909902242568
"lyr108",0.590887568283913
"lyr109",0.517249177238358
"lyr110",0.539028137599824
"lyr111",0.552697325099879
"lyr112",0.552630607776018
"lyr113",0.528726855182369
"lyr114",0.586679443636236
"lyr115",0.539318338971716
"lyr116",0.540306590330855
"lyr117",0.539765689367573
"lyr118",0.479253466580812
"lyr119",0.505310065363459
"lyr120",0.559687953338203
"lyr121",0.579592950866126
"lyr122",0.497665396481113
"lyr123",0.499385471173172
"lyr124",0.539813668077763
"lyr125",0.479320042559527
"lyr126",0.494655281597516
"lyr127",0.530587528270797
"lyr128",0.556552468585173
"lyr129",0.54506131185234
"lyr130",0.555379978467313
"lyr131",0.560463429315298
"lyr132",0.570912323777232
"lyr133",0.540469952523033
"lyr134",0.521091271841243
"lyr135",0.524812121070434
"lyr136",0.55457754929191
"lyr137",0.555421687102393
"lyr138",0.532287816079955
"lyr139",0.54346243851531
"lyr140",0.545700923209114
"lyr141",0.514546448393684
"lyr142",0.523780271280504
"lyr143",0.553659990376498
"lyr144",0.572829692291964
"lyr145",0.523022646159599
"lyr146",0.517596258056378
"lyr147",0.588267811546726
"lyr148",0.550611328619293
"lyr149",0.576232748921374
"lyr150",0.603400317739997
"lyr151",0.635521396889004
"lyr152",0.654033877564092
"lyr153",0.638701780695823
"lyr154",0.63082328230009
"lyr155",0.64498966864542
"lyr156",0.642401583439482
"lyr157",0.691191780940709
"lyr158",0.731785426364002
"lyr159",0.71170857125983
"lyr160",0.728265549996427
"lyr161",0.722280714478334
"lyr162",0.740805974759509
"lyr163",0.761797459546801
"lyr164",0.738547268822881
"lyr165",0.774856745187732
"lyr166",0.76231676651289
"lyr167",0.792254204391848
"lyr168",0.809258265959759
"lyr169",0.798457720880669
"lyr170",0.829550281132734
"lyr171",0.817821186497992
"lyr172",0.837938365565354
"lyr173",0.845542971084718
"lyr174",0.853535722529701
"lyr175",0.835760322390501
"lyr176",0.85224090505087
"lyr177",0.866612724765321
"lyr178",0.851794849185341
"lyr179",0.87153201981097
"lyr180",0.893036653700581
