"","sum"
"lyr1",0.476784206866548
"lyr2",0.506381638671678
"lyr3",0.508967914686279
"lyr4",0.53314738168268
"lyr5",0.517994096186791
"lyr6",0.501703723825742
"lyr7",0.530148091568648
"lyr8",0.551326074849902
"lyr9",0.557239658949789
"lyr10",0.515128303184998
"lyr11",0.555328947976132
"lyr12",0.535587543044324
"lyr13",0.542016554080236
"lyr14",0.52169147295096
"lyr15",0.532702291365738
"lyr16",0.527189499958329
"lyr17",0.517760570179774
"lyr18",0.531905455552786
"lyr19",0.516574685490883
"lyr20",0.507339660592493
"lyr21",0.52619575480553
"lyr22",0.519474826535165
"lyr23",0.54288534568
"lyr24",0.528892321800456
"lyr25",0.537329049704404
"lyr26",0.584205892679348
"lyr27",0.563670826206601
"lyr28",0.596478658177539
"lyr29",0.577676635540691
"lyr30",0.576423852182205
"lyr31",0.562581736285913
"lyr32",0.568886128976008
"lyr33",0.576352144466067
"lyr34",0.564567464033211
"lyr35",0.561337269909844
"lyr36",0.551580388845234
"lyr37",0.580091366213039
"lyr38",0.556209872653905
"lyr39",0.575825999914892
"lyr40",0.561525269573534
"lyr41",0.560227375274527
"lyr42",0.522522652464625
"lyr43",0.559774195119217
"lyr44",0.552105757790708
"lyr45",0.575017067890522
"lyr46",0.528319444580838
"lyr47",0.557270938136795
"lyr48",0.578415330586231
"lyr49",0.557214995603548
"lyr50",0.568542397698147
"lyr51",0.577889506549111
"lyr52",0.57073898634201
"lyr53",0.56095863345977
"lyr54",0.532173379013712
"lyr55",0.54042565104974
"lyr56",0.541558258653885
"lyr57",0.551849495229217
"lyr58",0.533459022367028
"lyr59",0.557088621166099
"lyr60",0.576195251076595
"lyr61",0.547781600296831
"lyr62",0.534066236956083
"lyr63",0.534463532917314
"lyr64",0.519192891482765
"lyr65",0.502770387385286
"lyr66",0.517618588727052
"lyr67",0.513067040678006
"lyr68",0.502116065738871
"lyr69",0.518145985510417
"lyr70",0.506553176213293
"lyr71",0.501109619481933
"lyr72",0.524618790305839
"lyr73",0.535078156204989
"lyr74",0.572209363639423
"lyr75",0.538639925199261
"lyr76",0.542677943136763
"lyr77",0.550049194199237
"lyr78",0.573127679024853
"lyr79",0.585425265983515
"lyr80",0.557669092465085
"lyr81",0.540703933634851
"lyr82",0.550764541327196
"lyr83",0.560988500575809
"lyr84",0.557621636245249
"lyr85",0.574074285659414
"lyr86",0.561291652369734
"lyr87",0.547030162857588
"lyr88",0.536629222184238
"lyr89",0.578706796709932
"lyr90",0.598539425876068
"lyr91",0.593065661210527
"lyr92",0.565794701037323
"lyr93",0.569310183296013
"lyr94",0.560710544065332
"lyr95",0.567851699633594
"lyr96",0.60745520211656
"lyr97",0.599985849027247
"lyr98",0.610039216963123
"lyr99",0.584579907548442
"lyr100",0.583476244811685
"lyr101",0.568162090935163
"lyr102",0.590097864705736
"lyr103",0.60837503073948
"lyr104",0.623951193170981
"lyr105",0.617710609655794
"lyr106",0.607755175608721
"lyr107",0.593648284736929
"lyr108",0.607317809648505
"lyr109",0.583981105059522
"lyr110",0.610142279495583
"lyr111",0.612017676252136
"lyr112",0.600934779937975
"lyr113",0.603780895681498
"lyr114",0.641292024152666
"lyr115",0.615647637594467
"lyr116",0.595415081882351
"lyr117",0.56714163726848
