"","sum","Year"
"Thawed_N_223",0.899714576369491,2072
"Thawed_N_224",0.88103972382738,2073
"Thawed_N_225",0.873306801304069,2074
"Thawed_N_226",0.86102426062123,2075
"Thawed_N_227",0.887320433853988,2076
"Thawed_N_228",0.863238837753021,2077
"Thawed_N_229",0.871887992767915,2078
"Thawed_N_230",0.88392756532748,2079
"Thawed_N_231",0.87647616013318,2080
"Thawed_N_232",0.87616877049747,2081
"Thawed_N_233",0.86425316162782,2082
"Thawed_N_234",0.865465850322309,2083
"Thawed_N_235",0.866335113561656,2084
"Thawed_N_236",0.8833627214204,2085
"Thawed_N_237",0.879945931992395,2086
"Thawed_N_238",0.882981026053815,2087
"Thawed_N_239",0.875068775512005,2088
"Thawed_N_240",0.888947896518897,2089
"Thawed_N_241",0.869544946076494,2090
"Thawed_N_242",0.886236865905368,2091
"Thawed_N_243",0.896467892642798,2092
"Thawed_N_244",0.90337699995748,2093
"Thawed_N_245",0.917169312048292,2094
"Thawed_N_246",0.896470738192384,2095
"Thawed_N_247",0.899779623065161,2096
"Thawed_N_248",0.881083299957925,2097
"Thawed_N_249",0.863815640485065,2098
"Thawed_N_250",0.875250046659465,2099
"Thawed_N_251",0.86273545954658,2100
