"","sum","Year"
"Thawed_N_140",7.31607765164239,1989
"Thawed_N_141",6.58804102904855,1990
"Thawed_N_142",6.62912717789112,1991
"Thawed_N_143",7.00491257565273,1992
"Thawed_N_144",7.18127558447887,1993
"Thawed_N_145",7.18256015081254,1994
"Thawed_N_146",6.48935910089685,1995
"Thawed_N_147",7.17592622297618,1996
"Thawed_N_148",7.03497249198949,1997
"Thawed_N_149",7.25691036110692,1998
"Thawed_N_150",7.95347722151442,1999
"Thawed_N_151",8.00028354268882,2000
"Thawed_N_152",8.20075099937563,2001
"Thawed_N_153",7.78574582081013,2002
"Thawed_N_154",7.7065730308593,2003
"Thawed_N_155",7.97949672630893,2004
"Thawed_N_156",7.94342858206108,2005
"Thawed_N_157",8.46509748317421,2006
"Thawed_N_158",9.0896050478089,2007
"Thawed_N_159",8.85289964355879,2008
"Thawed_N_160",9.03913187967821,2009
"Thawed_N_161",8.59154726276261,2010
"Thawed_N_162",8.99980532252566,2011
"Thawed_N_163",9.36771456059039,2012
"Thawed_N_164",8.93606834931347,2013
"Thawed_N_165",9.68578324144081,2014
"Thawed_N_166",9.58104724706031,2015
"Thawed_N_167",9.52312489887079,2016
"Thawed_N_168",10.0714985352662,2017
"Thawed_N_169",10.2777001139208,2018
"Thawed_N_170",10.0588478269368,2019
"Thawed_N_171",10.1938908761781,2020
"Thawed_N_172",10.3172586303107,2021
"Thawed_N_173",10.5472678973796,2022
"Thawed_N_174",10.7501389314707,2023
"Thawed_N_175",10.8326692782001,2024
"Thawed_N_176",10.9560214979724,2025
"Thawed_N_177",11.170756855008,2026
"Thawed_N_178",11.2973317445509,2027
"Thawed_N_179",11.4739690071235,2028
"Thawed_N_180",11.233839836462,2029
"Thawed_N_181",11.3121966720662,2030
"Thawed_N_182",11.6657053367497,2031
"Thawed_N_183",11.5814382173503,2032
"Thawed_N_184",12.0414091641412,2033
"Thawed_N_185",12.1206917135151,2034
"Thawed_N_186",12.2095983174685,2035
"Thawed_N_187",12.2971411624479,2036
"Thawed_N_188",12.6912915117034,2037
"Thawed_N_189",12.3712698586995,2038
"Thawed_N_190",12.5511035629647,2039
"Thawed_N_191",12.5374630167227,2040
"Thawed_N_192",12.4642329668668,2041
"Thawed_N_193",12.684400336242,2042
"Thawed_N_194",12.4525193528587,2043
"Thawed_N_195",12.7385517234503,2044
"Thawed_N_196",13.0453971611855,2045
"Thawed_N_197",12.9489530227956,2046
"Thawed_N_198",12.9544928163304,2047
"Thawed_N_199",13.0792432244876,2048
"Thawed_N_200",12.8467239827444,2049
"Thawed_N_201",13.3045196500306,2050
"Thawed_N_202",13.663036037371,2051
"Thawed_N_203",13.1506155307315,2052
"Thawed_N_204",13.0195125168117,2053
"Thawed_N_205",13.0595652694253,2054
"Thawed_N_206",13.4419889332459,2055
"Thawed_N_207",13.2275854918863,2056
"Thawed_N_208",13.0229833421672,2057
"Thawed_N_209",13.3005279400527,2058
"Thawed_N_210",13.5620072042335,2059
"Thawed_N_211",13.4285115839999,2060
"Thawed_N_212",13.2612689030484,2061
"Thawed_N_213",13.3899541888445,2062
"Thawed_N_214",13.5274827179435,2063
"Thawed_N_215",13.6316125506219,2064
"Thawed_N_216",13.7312508101819,2065
"Thawed_N_217",13.6740098504972,2066
"Thawed_N_218",13.7605660381236,2067
"Thawed_N_219",14.1927579280575,2068
"Thawed_N_220",14.0992590212008,2069
"Thawed_N_221",14.3326098710387,2070
"Thawed_N_222",14.130278586942,2071
"Thawed_N_223",14.1469892217658,2072
"Thawed_N_224",13.8640307429991,2073
"Thawed_N_225",13.7422321858429,2074
"Thawed_N_226",13.5435747900644,2075
"Thawed_N_227",13.9567211017949,2076
"Thawed_N_228",13.573069295563,2077
"Thawed_N_229",13.7114038934664,2078
"Thawed_N_230",13.907468943636,2079
"Thawed_N_231",13.7921215120874,2080
"Thawed_N_232",13.7820911170006,2081
"Thawed_N_233",13.6081455942271,2082
"Thawed_N_234",13.6179714859642,2083
"Thawed_N_235",13.6257801603101,2084
"Thawed_N_236",13.8984352752031,2085
"Thawed_N_237",13.8577345619491,2086
"Thawed_N_238",13.897399523767,2087
"Thawed_N_239",13.7899291853918,2088
"Thawed_N_240",13.9954042804153,2089
"Thawed_N_241",13.6858048206982,2090
"Thawed_N_242",13.9381102043961,2091
"Thawed_N_243",14.1057021661029,2092
"Thawed_N_244",14.1943736876077,2093
"Thawed_N_245",14.4171205180706,2094
"Thawed_N_246",14.0955403596795,2095
"Thawed_N_247",14.1462237141525,2096
"Thawed_N_248",13.8568674165837,2097
"Thawed_N_249",13.5782204305164,2098
"Thawed_N_250",13.7646367472431,2099
"Thawed_N_251",13.5707639129169,2100
