"","sum","Year"
"Thawed_N_152",0.638315436037704,2001
"Thawed_N_153",0.628046597953493,2002
"Thawed_N_154",0.632942346688025,2003
"Thawed_N_155",0.654029715260307,2004
"Thawed_N_156",0.643473439673996,2005
"Thawed_N_157",0.688627780103881,2006
"Thawed_N_158",0.732247759380555,2007
"Thawed_N_159",0.723313812662167,2008
"Thawed_N_160",0.740734215666158,2009
"Thawed_N_161",0.715817628297731,2010
"Thawed_N_162",0.736469297745278,2011
"Thawed_N_163",0.763395485759637,2012
"Thawed_N_164",0.737589750297678,2013
"Thawed_N_165",0.783323133350049,2014
"Thawed_N_166",0.744251603394366,2015
"Thawed_N_167",0.75259634787382,2016
"Thawed_N_168",0.759757235501389,2017
"Thawed_N_169",0.762701333614109,2018
"Thawed_N_170",0.791169352821738,2019
"Thawed_N_171",0.807414020898775,2020
"Thawed_N_172",0.807505598739261,2021
"Thawed_N_173",0.768163936412301,2022
"Thawed_N_174",0.805767352205724,2023
"Thawed_N_175",0.812216938175574,2024
"Thawed_N_176",0.846283569359031,2025
"Thawed_N_177",0.828561947986197,2026
"Thawed_N_178",0.832807659336425,2027
"Thawed_N_179",0.845137507190115,2028
"Thawed_N_180",0.861410373733495,2029
"Thawed_N_181",0.871207604849485,2030
"Thawed_N_182",0.882600440487563,2031
"Thawed_N_183",0.896393815342871,2032
"Thawed_N_184",0.911332162431016,2033
"Thawed_N_185",0.922300262672187,2034
"Thawed_N_186",0.921858061606733,2035
"Thawed_N_187",0.911448990151574,2036
"Thawed_N_188",0.90858061085999,2037
"Thawed_N_189",0.94108421828796,2038
"Thawed_N_190",0.935308591737699,2039
"Thawed_N_191",0.953586601774405,2040
"Thawed_N_192",0.989418173328502,2041
"Thawed_N_193",0.98808371225441,2042
"Thawed_N_194",0.967075403417508,2043
"Thawed_N_195",0.97334826607799,2044
"Thawed_N_196",0.987176049426722,2045
"Thawed_N_197",0.987326352138587,2046
"Thawed_N_198",0.9952661039727,2047
"Thawed_N_199",1.0384609489117,2048
"Thawed_N_200",1.01352617265244,2049
"Thawed_N_201",1.03945233719565,2050
"Thawed_N_202",1.03858501237392,2051
"Thawed_N_203",1.07110346964422,2052
"Thawed_N_204",1.08637315323134,2053
"Thawed_N_205",1.0914372402662,2054
"Thawed_N_206",1.08441814983213,2055
"Thawed_N_207",1.09220621024347,2056
"Thawed_N_208",1.09855385114064,2057
"Thawed_N_209",1.11547862973514,2058
"Thawed_N_210",1.1351034733415,2059
"Thawed_N_211",1.16080666781211,2060
"Thawed_N_212",1.17328555196035,2061
"Thawed_N_213",1.14401444922222,2062
"Thawed_N_214",1.13942980811963,2063
"Thawed_N_215",1.16628998221479,2064
"Thawed_N_216",1.16850628782568,2065
"Thawed_N_217",1.13092345128241,2066
"Thawed_N_218",1.13203983033869,2067
"Thawed_N_219",1.1321930582106,2068
"Thawed_N_220",1.13470770433402,2069
"Thawed_N_221",1.1241971185552,2070
"Thawed_N_222",1.09012812614351,2071
"Thawed_N_223",1.07968298993787,2072
"Thawed_N_224",1.08699480598453,2073
"Thawed_N_225",1.09224557078376,2074
"Thawed_N_226",1.08410938319926,2075
"Thawed_N_227",1.07471197380667,2076
"Thawed_N_228",1.07165887824037,2077
"Thawed_N_229",1.09964920833496,2078
"Thawed_N_230",1.05868638690941,2079
