"","sum"
"lyr1",0.476006698183574
"lyr2",0.504621847838659
"lyr3",0.506567476917493
"lyr4",0.528010266829372
"lyr5",0.50950996296159
"lyr6",0.495749280093647
"lyr7",0.523455362565223
"lyr8",0.546103633527007
"lyr9",0.54881354077826
"lyr10",0.511763521381038
"lyr11",0.552943626417498
"lyr12",0.532777044455568
"lyr13",0.538638287733934
"lyr14",0.515500586592943
"lyr15",0.529428414982882
"lyr16",0.522655410969443
"lyr17",0.512014240839366
"lyr18",0.523683479287368
"lyr19",0.512161543881161
"lyr20",0.50478688042329
"lyr21",0.521098990993448
"lyr22",0.510931806811025
"lyr23",0.538638952708667
"lyr24",0.522016464888236
"lyr25",0.531786046274235
"lyr26",0.577453436690223
"lyr27",0.555973059733301
"lyr28",0.588988962186173
"lyr29",0.570748291458483
"lyr30",0.571557217425749
"lyr31",0.553632307417431
"lyr32",0.558978890700617
"lyr33",0.568462145439046
"lyr34",0.557999259583034
"lyr35",0.552246463452773
"lyr36",0.539707545664552
"lyr37",0.571728645819444
"lyr38",0.547162003638706
"lyr39",0.567350340864278
"lyr40",0.554117141012123
"lyr41",0.55141137042926
"lyr42",0.510678181499796
"lyr43",0.554829144626561
"lyr44",0.545201810968359
"lyr45",0.569431205623645
"lyr46",0.522974384980974
"lyr47",0.553600512804276
"lyr48",0.574377453898887
"lyr49",0.552674688153456
"lyr50",0.56474318333359
"lyr51",0.572562296302685
"lyr52",0.564899539928015
"lyr53",0.551704909623567
"lyr54",0.516640182011301
"lyr55",0.532449102970561
"lyr56",0.532969626138269
"lyr57",0.542725151821314
"lyr58",0.526999013136062
"lyr59",0.550596536656835
"lyr60",0.57205020660087
"lyr61",0.538031652621355
"lyr62",0.528248782871128
"lyr63",0.527892002909613
"lyr64",0.513419149249742
"lyr65",0.496457766339374
"lyr66",0.512825700807479
"lyr67",0.509078071159616
"lyr68",0.496488231932232
"lyr69",0.510856892278174
"lyr70",0.501248920794438
"lyr71",0.496895096022133
"lyr72",0.519549198305601
"lyr73",0.530178993330944
"lyr74",0.566848580887216
"lyr75",0.534089235064828
"lyr76",0.536321067052951
"lyr77",0.541284706011713
"lyr78",0.566138072691789
"lyr79",0.576891421958052
"lyr80",0.549004790136994
"lyr81",0.533144745388146
"lyr82",0.544036082488006
"lyr83",0.552725226191326
"lyr84",0.548882939062157
"lyr85",0.567127828068559
"lyr86",0.554712519626992
"lyr87",0.541047847213231
"lyr88",0.529631228589232
"lyr89",0.569371998809263
"lyr90",0.586413561070509
"lyr91",0.583356568836834
"lyr92",0.555247696377068
"lyr93",0.552666511508977
"lyr94",0.549024781532503
"lyr95",0.556037983226464
"lyr96",0.597816542182538
"lyr97",0.591407906493162
"lyr98",0.604357768867053
"lyr99",0.576905528979588
"lyr100",0.573176331832948
"lyr101",0.557960757815427
"lyr102",0.579781528889614
"lyr103",0.59842455428798
"lyr104",0.615529254461522
"lyr105",0.605835639348276
"lyr106",0.597443675692631
"lyr107",0.581701918713873
"lyr108",0.597677524490645
"lyr109",0.573823472607806
"lyr110",0.600179835260442
"lyr111",0.598649517081819
"lyr112",0.589825958366287
"lyr113",0.593503309814491
"lyr114",0.628167507111599
"lyr115",0.601462439777287
"lyr116",0.580528925690155
"lyr117",0.553020262853137
"lyr118",0.54768499930388
"lyr119",0.554252643557876
"lyr120",0.58514806750377
"lyr121",0.578394469614909
"lyr122",0.541794741329565
"lyr123",0.51871046293787
"lyr124",0.567290395128906
"lyr125",0.535089757175692
"lyr126",0.545116206801214
"lyr127",0.54057596418194
"lyr128",0.56381313146868
"lyr129",0.564584095987645
"lyr130",0.557383877562593
"lyr131",0.594025781845835
"lyr132",0.53178913412709
"lyr133",0.547938792903336
"lyr134",0.537944409600029
"lyr135",0.549837340560488
"lyr136",0.568032709966947
"lyr137",0.558558312375475
"lyr138",0.561321457933299
"lyr139",0.555865455607676
"lyr140",0.570699752337354
"lyr141",0.556754518868183
"lyr142",0.56676534204584
"lyr143",0.584246768764071
"lyr144",0.571338506109276
"lyr145",0.582920474597704
"lyr146",0.562265572969568
"lyr147",0.582899036088483
"lyr148",0.593860192865237
"lyr149",0.598318502668852
"lyr150",0.632601522416261
"lyr151",0.616184730615495
"lyr152",0.65061414371131
"lyr153",0.64549922236579
"lyr154",0.66374339444096
"lyr155",0.688141217671999
"lyr156",0.677889153921656
"lyr157",0.71296955479676
"lyr158",0.764228935648366
"lyr159",0.761888211115799
"lyr160",0.775420331026837
"lyr161",0.732394358781221
"lyr162",0.756386412087029
"lyr163",0.78634262148582
"lyr164",0.756392160940874
"lyr165",0.815377693528161
"lyr166",0.761362602844096
"lyr167",0.767526748634787
"lyr168",0.782419440318499
"lyr169",0.785321409785793
"lyr170",0.820212484215637
"lyr171",0.828080101230524
"lyr172",0.837263624456589
"lyr173",0.786509505615605
"lyr174",0.843870337105096
"lyr175",0.832413890316936
"lyr176",0.875124427780224
"lyr177",0.870278710621292
"lyr178",0.85310136661511
"lyr179",0.895174997388995
"lyr180",0.90807286661661
"lyr181",0.935508552734438
"lyr182",0.944499129887195
"lyr183",0.975496465610444
"lyr184",1.00259243259357
"lyr185",1.00237626420506
"lyr186",1.01586175151816
"lyr187",1.01278681262344
"lyr188",1.01584975488375
"lyr189",1.06730653172621
"lyr190",1.08699648839939
"lyr191",1.078935371792
"lyr192",1.13782040149306
"lyr193",1.14379022534161
"lyr194",1.11717192589735
"lyr195",1.10665416911909
"lyr196",1.14628169098057
"lyr197",1.14147950131036
"lyr198",1.17635490360361
"lyr199",1.23503023960492
"lyr200",1.24031169462566
"lyr201",1.29198652389169
"lyr202",1.33095348239201
"lyr203",1.33167754164732
"lyr204",1.35987279391309
"lyr205",1.39029439250552
"lyr206",1.42600778084877
"lyr207",1.45349454220728
"lyr208",1.42979403761806
"lyr209",1.46420042825368
"lyr210",1.50807418822621
"lyr211",1.54680363741419
"lyr212",1.61436018007531
"lyr213",1.59749136281733
"lyr214",1.60468936200195
"lyr215",1.60395665431868
"lyr216",1.61220447840988
"lyr217",1.58283653816491
"lyr218",1.60687300810182
"lyr219",1.60847659596722
"lyr220",1.63946577768962
"lyr221",1.62828247398654
"lyr222",1.59296702637078
"lyr223",1.55795960158011
"lyr224",1.61469648941879
"lyr225",1.6365638335018
"lyr226",1.62961361870503
"lyr227",1.62516125622108
"lyr228",1.66536891073241
"lyr229",1.68780767961108
"lyr230",1.65684107071392
"lyr231",1.63978213743372
"lyr232",1.65208470940947
"lyr233",1.64260867473032
"lyr234",1.63311249666109
"lyr235",1.64354199195554
"lyr236",1.61941604702205
"lyr237",1.59560435690049
"lyr238",1.5936806920953
"lyr239",1.58646024219936
"lyr240",1.58195101847736
"lyr241",1.58706520892607
"lyr242",1.57418823078511
"lyr243",1.57899937599146
"lyr244",1.61338495283704
"lyr245",1.61073174416726
"lyr246",1.60201640174196
"lyr247",1.58892190578915
"lyr248",1.56871566016316
"lyr249",1.5844562501129
"lyr250",1.5807223795501
"lyr251",1.5824888060304
