"","sum","Year"
"Thawed_N_80",1.22101716477824,1929
"Thawed_N_81",1.17654079216915,1930
"Thawed_N_82",1.16172200358408,1931
"Thawed_N_83",1.19979114441709,1932
"Thawed_N_84",1.17283767223492,1933
"Thawed_N_85",1.17547601518443,1934
"Thawed_N_86",1.14330073389385,1935
"Thawed_N_87",1.15658982922863,1936
"Thawed_N_88",1.18982285557534,1937
"Thawed_N_89",1.21367354671437,1938
"Thawed_N_90",1.20150854161232,1939
"Thawed_N_91",1.23215918939811,1940
"Thawed_N_92",1.20970947978684,1941
"Thawed_N_93",1.16111328786603,1942
"Thawed_N_94",1.17567643381681,1943
"Thawed_N_95",1.15771144929474,1944
"Thawed_N_96",1.23943070125883,1945
"Thawed_N_97",1.27973845777483,1946
"Thawed_N_98",1.23912458127487,1947
"Thawed_N_99",1.25255470999393,1948
"Thawed_N_100",1.21422738901643,1949
"Thawed_N_101",1.21157283824816,1950
"Thawed_N_102",1.18926268615111,1951
"Thawed_N_103",1.21703236901794,1952
"Thawed_N_104",1.24182078171787,1953
"Thawed_N_105",1.21418847142636,1954
"Thawed_N_106",1.21705761127501,1955
"Thawed_N_107",1.22317561260117,1956
"Thawed_N_108",1.26848055770893,1957
"Thawed_N_109",1.19630172708876,1958
"Thawed_N_110",1.20860058232455,1959
"Thawed_N_111",1.19717816445131,1960
"Thawed_N_112",1.21290095000702,1961
"Thawed_N_113",1.1990062581311,1962
"Thawed_N_114",1.23873889263088,1963
"Thawed_N_115",1.16881624934817,1964
"Thawed_N_116",1.18948432438627,1965
"Thawed_N_117",1.17611467694096,1966
"Thawed_N_118",1.11620461631109,1967
"Thawed_N_119",1.16414184956874,1968
"Thawed_N_120",1.15386188314681,1969
"Thawed_N_121",1.17849246176607,1970
"Thawed_N_122",1.17817325978939,1971
"Thawed_N_123",1.15906284587314,1972
"Thawed_N_124",1.21335535900682,1973
"Thawed_N_125",1.1410946546996,1974
"Thawed_N_126",1.20019284523278,1975
"Thawed_N_127",1.18832688642052,1976
"Thawed_N_128",1.22480733468501,1977
"Thawed_N_129",1.22936625892866,1978
"Thawed_N_130",1.22072778932866,1979
"Thawed_N_131",1.22725879195398,1980
"Thawed_N_132",1.20555709627142,1981
"Thawed_N_133",1.22452059073629,1982
"Thawed_N_134",1.23601539342348,1983
"Thawed_N_135",1.21421177575005,1984
"Thawed_N_136",1.28078068568562,1985
"Thawed_N_137",1.26456190561517,1986
"Thawed_N_138",1.26466933552208,1987
"Thawed_N_139",1.25081126360195,1988
"Thawed_N_140",1.2954379596252,1989
"Thawed_N_141",1.26950020197001,1990
"Thawed_N_142",1.26681939987792,1991
"Thawed_N_143",1.24638957974246,1992
"Thawed_N_144",1.27656497069135,1993
"Thawed_N_145",1.286964417898,1994
"Thawed_N_146",1.24648475500048,1995
"Thawed_N_147",1.33325750644913,1996
"Thawed_N_148",1.36179192862359,1997
"Thawed_N_149",1.36433581536954,1998
"Thawed_N_150",1.40474554981996,1999
"Thawed_N_151",1.42227031605025,2000
"Thawed_N_152",1.43028915021726,2001
"Thawed_N_153",1.44391331118286,2002
"Thawed_N_154",1.41022001138862,2003
"Thawed_N_155",1.46008983749966,2004
"Thawed_N_156",1.49392763797551,2005
"Thawed_N_157",1.51792448454802,2006
"Thawed_N_158",1.54793885414293,2007
"Thawed_N_159",1.57415652531248,2008
"Thawed_N_160",1.58866261530132,2009
"Thawed_N_161",1.57933594082697,2010
"Thawed_N_162",1.60144867933235,2011
"Thawed_N_163",1.6175756166591,2012
"Thawed_N_164",1.59101156030683,2013
"Thawed_N_165",1.68742572111804,2014
"Thawed_N_166",1.72111403386578,2015
"Thawed_N_167",1.69965968665149,2016
"Thawed_N_168",1.75568542433045,2017
"Thawed_N_169",1.78009595398304,2018
"Thawed_N_170",1.81726350419776,2019
"Thawed_N_171",1.85568973697058,2020
"Thawed_N_172",1.8669221725133,2021
"Thawed_N_173",1.88524146730115,2022
"Thawed_N_174",1.95073868491395,2023
"Thawed_N_175",1.9697191986341,2024
"Thawed_N_176",2.01939030615106,2025
"Thawed_N_177",2.01962605417435,2026
"Thawed_N_178",2.04988505214095,2027
"Thawed_N_179",2.0485479398969,2028
"Thawed_N_180",2.03924194934094,2029
"Thawed_N_181",2.10051144019778,2030
"Thawed_N_182",2.11542279073332,2031
"Thawed_N_183",2.1034411538903,2032
"Thawed_N_184",2.14912389759071,2033
"Thawed_N_185",2.18800657410018,2034
"Thawed_N_186",2.18164872265661,2035
"Thawed_N_187",2.2585165415772,2036
"Thawed_N_188",2.30672169443888,2037
"Thawed_N_189",2.31899057712443,2038
"Thawed_N_190",2.28279040362109,2039
"Thawed_N_191",2.29835909886065,2040
"Thawed_N_192",2.31764956494916,2041
"Thawed_N_193",2.31862757267804,2042
"Thawed_N_194",2.33910461294334,2043
"Thawed_N_195",2.35806708071911,2044
"Thawed_N_196",2.39761202045143,2045
"Thawed_N_197",2.42228187276091,2046
"Thawed_N_198",2.44786086695178,2047
"Thawed_N_199",2.44596910603247,2048
"Thawed_N_200",2.4500555032537,2049
"Thawed_N_201",2.51061462335367,2050
"Thawed_N_202",2.52553549514613,2051
"Thawed_N_203",2.49484818379062,2052
"Thawed_N_204",2.4688479877851,2053
"Thawed_N_205",2.50945055773305,2054
"Thawed_N_206",2.57515052058189,2055
"Thawed_N_207",2.57566754125258,2056
"Thawed_N_208",2.60199008355901,2057
"Thawed_N_209",2.54608938791125,2058
"Thawed_N_210",2.60045045524596,2059
"Thawed_N_211",2.61464280864916,2060
"Thawed_N_212",2.61108019772824,2061
"Thawed_N_213",2.64827466732583,2062
"Thawed_N_214",2.67175751233538,2063
"Thawed_N_215",2.65186066023372,2064
"Thawed_N_216",2.67550519660591,2065
"Thawed_N_217",2.71956689836201,2066
"Thawed_N_218",2.7058926151036,2067
"Thawed_N_219",2.7091499136544,2068
"Thawed_N_220",2.71370794018025,2069
"Thawed_N_221",2.74155228527109,2070
"Thawed_N_222",2.74975942200117,2071
"Thawed_N_223",2.7594346645896,2072
"Thawed_N_224",2.74163143458404,2073
"Thawed_N_225",2.75996742908697,2074
"Thawed_N_226",2.77351868191106,2075
"Thawed_N_227",2.76024230152014,2076
"Thawed_N_228",2.75150016563266,2077
"Thawed_N_229",2.77311546209828,2078
"Thawed_N_230",2.80101586482499,2079
"Thawed_N_231",2.80681304987486,2080
"Thawed_N_232",2.77083276286762,2081
"Thawed_N_233",2.8080236976016,2082
"Thawed_N_234",2.77933840318265,2083
"Thawed_N_235",2.79863839491878,2084
"Thawed_N_236",2.79865776081975,2085
"Thawed_N_237",2.80836103199346,2086
"Thawed_N_238",2.81560832539133,2087
"Thawed_N_239",2.78402677082032,2088
"Thawed_N_240",2.78830618434467,2089
"Thawed_N_241",2.80513661340853,2090
"Thawed_N_242",2.79451206651353,2091
"Thawed_N_243",2.84151248565498,2092
"Thawed_N_244",2.78323914371588,2093
"Thawed_N_245",2.7759178376973,2094
"Thawed_N_246",2.80038974665791,2095
"Thawed_N_247",2.80244262276337,2096
"Thawed_N_248",2.81341396959901,2097
"Thawed_N_249",2.87027172290351,2098
"Thawed_N_250",2.84641501435448,2099
"Thawed_N_251",2.82046973753008,2100
